image_id,filename,width,height,format,file_size,sha1,raw_id,source_title,source_url,author,license,genus,group,orig_width,orig_height
430,tree_0430.jpg,512,512,JPEG,100387,6eada94fbc6822075b0ecbe46145ae114180ff74,607,File:Dementivka 2022-01-21.jpg,https://commons.wikimedia.org/wiki/File:Dementivka_2022-01-21.jpg,Tottfc,CC BY-SA 4.0,,unknown,4000,3000
431,tree_0431.jpg,512,512,JPEG,118902,76db74ab57403db9a448ad28a754e80fa7bb8808,610,File:Deyrulumur P1040588 20080425094731.JPG,https://commons.wikimedia.org/wiki/File:Deyrulumur_P1040588_20080425094731.JPG,Nevit Dilmen,CC BY-SA 3.0,,unknown,3072,2304
432,tree_0432.jpg,512,512,JPEG,98847,07b35c3000a8e406bfb2d14df62bba4f5c7521cf,617,"File:Dirección Motilla del Palancar nos sorprende esta enorme encina o carrasca que, rodeada de rastrojos nos va a brindar una apacible siestecilla bajo su extensa sombra a las 15-00 pm de la tarde que ya son - panoramio.jpg","https://commons.wikimedia.org/wiki/File:Direcci%C3%B3n_Motilla_del_Palancar_nos_sorprende_esta_enorme_encina_o_carrasca_que,_rodeada_de_rastrojos_nos_va_a_brindar_una_apacible_siestecilla_bajo_su_extensa_sombra_a_las_15-00_pm_de_la_tarde_que_ya_son_-_panoramio.jpg","Daniel López Garcia, DnTrotaMundos ☮",CC BY 3.0,Quercus,broadleaf,4752,3168
433,tree_0433.jpg,512,512,JPEG,63740,ad671ba2c7557576b96b19e5afce306eb3d107be,618,File:Djanet - 2019.jpg,https://commons.wikimedia.org/wiki/File:Djanet_-_2019.jpg,Ghiles.toubal,CC BY-SA 4.0,,unknown,5184,3456
434,tree_0434.jpg,512,512,JPEG,143921,b775ef79165d311e8298bbda4664dcebea95a982,619,File:Dolni Branna pamatny jilm.jpg,https://commons.wikimedia.org/wiki/File:Dolni_Branna_pamatny_jilm.jpg,JiriMatejicek,CC BY-SA 3.0,Ulmus,broadleaf,1704,2272
435,tree_0435.jpg,512,512,JPEG,94711,57115015d211aa0fadb926d8f4a5203ed155bfce,620,File:Dolni Lanov 142.jpg,https://commons.wikimedia.org/wiki/File:Dolni_Lanov_142.jpg,JiriMatejicek,CC BY-SA 3.0,Tilia,broadleaf,2736,3648
436,tree_0436.jpg,512,512,JPEG,94977,ef232fe60c60c6070514b940ce4b76d4188f1373,622,File:Double nature.jpg,https://commons.wikimedia.org/wiki/File:Double_nature.jpg,Jasminquantum,CC BY-SA 4.0,,unknown,840,1188
437,tree_0437.jpg,512,512,JPEG,77235,5a7062782eb298339161cbe8e09e48fb75971f3f,623,File:Drakamöllan-ensamt träd.jpg,https://commons.wikimedia.org/wiki/File:Drakam%C3%B6llan-ensamt_tr%C3%A4d.jpg,Manpwp,CC BY-SA 3.0,Betula,broadleaf,4000,3000
438,tree_0438.jpg,512,512,JPEG,68567,cf30593b4477ca4c64242609cd863f862afa5b8c,624,File:Dry Etosha Pan.jpg,https://commons.wikimedia.org/wiki/File:Dry_Etosha_Pan.jpg,Alchemist-hp (talk) (www.pse-mendelejew.de),FAL,,unknown,3835,2408
439,tree_0439.jpg,512,512,JPEG,68902,a2fcdec272d02543c9106c0b1575875fd714d8ca,625,File:Drzewo Mężenin.JPG,https://commons.wikimedia.org/wiki/File:Drzewo_M%C4%99%C5%BCenin.JPG,Piotr Gryko,CC BY 3.0,,unknown,2016,1512
440,tree_0440.jpg,512,512,JPEG,95482,8d26835e5730268a6ac248bac68d1ceb6c5baf01,626,File:Dub v bielom plášti - panoramio.jpg,https://commons.wikimedia.org/wiki/File:Dub_v_bielom_pl%C3%A1%C5%A1ti_-_panoramio.jpg,kovop,CC BY 3.0,Quercus,broadleaf,1094,764
441,tree_0441.jpg,512,512,JPEG,89419,e67ca3141e557715333c9988b0819740028cef50,627,File:Dubievka-2.jpg,https://commons.wikimedia.org/wiki/File:Dubievka-2.jpg,Nick tak,CC BY-SA 4.0,,unknown,685,1010
442,tree_0442.jpg,512,512,JPEG,88826,ecb7b2d574d2ce3b7ff50fdcc0f08135f358b22a,628,"File:Dunes near Sossusvlei, Namibia (2017).jpg","https://commons.wikimedia.org/wiki/File:Dunes_near_Sossusvlei,_Namibia_(2017).jpg",Olga Ernst  &amp;  Hp.Baumeler,CC BY-SA 4.0,,unknown,4928,3264
443,tree_0443.jpg,512,512,JPEG,97137,ac909b093575073c29d27a46a936fc6b872b8267,629,File:Dunst Namibia Oct 2002 slide027 - Quiver Tree.jpg,https://commons.wikimedia.org/wiki/File:Dunst_Namibia_Oct_2002_slide027_-_Quiver_Tree.jpg,Bernhard Dunst,CC BY-SA 4.0,,unknown,6706,4476
444,tree_0444.jpg,512,512,JPEG,75413,602358475a398a3b718649858bdcf528f10578d4,630,File:Dunst Namibia Oct 2002 slide344 - über dem Straßenrand.jpg,https://commons.wikimedia.org/wiki/File:Dunst_Namibia_Oct_2002_slide344_-_%C3%BCber_dem_Stra%C3%9Fenrand.jpg,Bernhard Dunst,CC BY-SA 4.0,,unknown,6808,4472
445,tree_0445.jpg,512,512,JPEG,119073,b0b035244b0073e986c35409485f48c72a037bfc,631,File:Dying quiver tree 1812-2223.jpg,https://commons.wikimedia.org/wiki/File:Dying_quiver_tree_1812-2223.jpg,Henning Sidow,CC BY-SA 4.0,,unknown,5340,3563
446,tree_0446.jpg,512,512,JPEG,80850,024bbd4287f88e66139a8c807bb0ade8aef144c0,632,File:Dyniska sosna Grottgera.JPG,https://commons.wikimedia.org/wiki/File:Dyniska_sosna_Grottgera.JPG,pl.wiki: Wp,CC BY-SA 3.0,,unknown,1600,1200
447,tree_0447.jpg,512,512,JPEG,105014,2a6993322bd752c89e0689b8c5aa90b26322bcb4,636,File:Eastern edge of Dansberget Village Sandhamn Island Sandön East coast Sweden.jpg,https://commons.wikimedia.org/wiki/File:Eastern_edge_of_Dansberget_Village_Sandhamn_Island_Sand%C3%B6n_East_coast_Sweden.jpg,ThomasLendt,CC BY-SA 4.0,,unknown,3301,4952
448,tree_0448.jpg,512,512,JPEG,81219,35230fe739c6459fb0e0c3983b019cb07e39d19a,641,File:El árbol de los 100 años..jpg,https://commons.wikimedia.org/wiki/File:El_%C3%A1rbol_de_los_100_a%C3%B1os..jpg,soydanielcastillo,CC BY-SA 3.0,,unknown,1936,2592
449,tree_0449.jpg,512,512,JPEG,131846,8bceba8efd11b9668ce1158f24f3f2851b03daa6,643,File:Embalse de El Grado (28969387781).jpg,https://commons.wikimedia.org/wiki/File:Embalse_de_El_Grado_(28969387781).jpg,"Jorge Franganillo from Barcelona, Spain",CC BY 2.0,,unknown,1950,1300
450,tree_0450.jpg,512,512,JPEG,102770,da2b5159cd4ffac892c15e830a50d1f0074975c2,644,File:En algún lugar... (33462380681).jpg,https://commons.wikimedia.org/wiki/File:En_alg%C3%BAn_lugar..._(33462380681).jpg,"Emilio Küffer from Ciudad Autónoma de Buenos Aires, Argentina",CC BY-SA 2.0,,unknown,3499,2336
451,tree_0451.jpg,512,512,JPEG,88529,e51e1f871b40f43445477598a7863ef5fd30bbbd,645,File:En el parque de Canaima.JPG,https://commons.wikimedia.org/wiki/File:En_el_parque_de_Canaima.JPG,Katepalitava,CC BY-SA 3.0,,unknown,1536,1536
452,tree_0452.jpg,512,512,JPEG,111515,7649db7f6d87bec56717a78191cc1c4d93056aca,648,File:Evening Tree (4627678322).jpg,https://commons.wikimedia.org/wiki/File:Evening_Tree_(4627678322).jpg,Tim Green from Bradford,CC BY 2.0,,unknown,1860,1860
453,tree_0453.jpg,512,512,JPEG,68018,0a9acbdc56f428bb4e919c5b872750a724771565,649,File:Exmoor- Stranded Tree (5929661339).jpg,https://commons.wikimedia.org/wiki/File:Exmoor-_Stranded_Tree_(5929661339).jpg,"john shortland from Cotswold Hills, England, England",CC BY 2.0,,unknown,960,720
454,tree_0454.jpg,512,512,JPEG,78285,e583030191f4e650922fa36e266eee2832745cae,652,File:FUJICHROME Sensia 100 (33580032231).jpg,https://commons.wikimedia.org/wiki/File:FUJICHROME_Sensia_100_(33580032231).jpg,"Robert Anders from Hamburg, Germany",CC BY 2.0,,unknown,1536,1024
455,tree_0455.jpg,512,512,JPEG,103300,3536cb52c69b46b7381d38ad234b899e826cb00f,657,File:Fayette County tree.jpg,https://commons.wikimedia.org/wiki/File:Fayette_County_tree.jpg,"Jim from Lexington, KY, USA",CC BY-SA 2.0,,unknown,2048,1365
456,tree_0456.jpg,512,512,JPEG,95348,1bbb9b5fe85f74901a2ca4dd54e6b0d68334f818,658,File:Field off of Hardin Bridge Road - panoramio.jpg,https://commons.wikimedia.org/wiki/File:Field_off_of_Hardin_Bridge_Road_-_panoramio.jpg,Thomson M,CC BY 3.0,,unknown,5184,3456
457,tree_0457.jpg,512,512,JPEG,51392,c5ea258198d541d83a714d5e47ad72b264382e85,659,File:Flickr - JennyHuang - the country of clounds (New Zealand).jpg,https://commons.wikimedia.org/wiki/File:Flickr_-_JennyHuang_-_the_country_of_clounds_(New_Zealand).jpg,Jenny from Taipei,CC BY 2.0,,unknown,3872,2592
458,tree_0458.jpg,512,512,JPEG,47839,4fda56042d41cf41c2c573b0715e0248b26b1244,660,File:Flickr - lo.tangelini - Sobrevivir.jpg,https://commons.wikimedia.org/wiki/File:Flickr_-_lo.tangelini_-_Sobrevivir.jpg,"lo.tangelini from  Soliera / Modena, Italia",CC BY-SA 2.0,,unknown,2620,2518
459,tree_0459.jpg,512,512,JPEG,137406,c29ebe0961e30c687be03e45e98bba11edd779ba,661,File:Flickr - lo.tangelini - Solo.jpg,https://commons.wikimedia.org/wiki/File:Flickr_-_lo.tangelini_-_Solo.jpg,"lo.tangelini from  Soliera / Modena, Italia",CC BY-SA 2.0,,unknown,3648,2736
460,tree_0460.jpg,512,512,JPEG,112453,a42c67e98583ed4bf752b75a7f1587bb194884d0,662,File:Flora of Tanzania 2413 Nevit.jpg,https://commons.wikimedia.org/wiki/File:Flora_of_Tanzania_2413_Nevit.jpg,Nevit Dilmen (talk),CC BY-SA 3.0,,unknown,3648,2736
461,tree_0461.jpg,512,512,JPEG,72887,43e9b14239bd7a65eb1b8f9a72315f9312186276,663,File:Flora of Tanzania 3358 Nevit.jpg,https://commons.wikimedia.org/wiki/File:Flora_of_Tanzania_3358_Nevit.jpg,Nevit Dilmen (talk),CC BY-SA 3.0,,unknown,3648,2736
462,tree_0462.jpg,512,512,JPEG,39694,7c930d13daf059bcad58721f0119887c07713055,664,File:Flora of Tanzania 3969 Nevit.jpg,https://commons.wikimedia.org/wiki/File:Flora_of_Tanzania_3969_Nevit.jpg,Nevit Dilmen (talk),CC BY-SA 3.0,,unknown,3648,2736
463,tree_0463.jpg,512,512,JPEG,52987,ac21ecaa490bd3fee68ba0d3cadc388f7d049200,665,File:Flora of Tanzania 3974 Nevit.jpg,https://commons.wikimedia.org/wiki/File:Flora_of_Tanzania_3974_Nevit.jpg,Nevit Dilmen (talk),CC BY-SA 3.0,,unknown,3648,2736
464,tree_0464.jpg,512,512,JPEG,125216,f5dde2148e2b3c44ced5e9fc3cd0f5eaceca045e,666,File:Flora of Tanzania 4277 Nevit.jpg,https://commons.wikimedia.org/wiki/File:Flora_of_Tanzania_4277_Nevit.jpg,Nevit Dilmen (talk),CC BY-SA 3.0,,unknown,1024,768
465,tree_0465.jpg,512,512,JPEG,121366,886ff34fbd9669f2a143cb94d7b03aa971e2fafd,667,File:Flora of Tanzania 4296 Nevit.jpg,https://commons.wikimedia.org/wiki/File:Flora_of_Tanzania_4296_Nevit.jpg,Nevit Dilmen (talk),CC BY-SA 3.0,Acacia,broadleaf,3648,2736
466,tree_0466.jpg,512,512,JPEG,60230,893ba96dcecf8ac645bd574e334e08b4e5d09e59,670,File:Fotothek df ps 0001824 Bäume.jpg,https://commons.wikimedia.org/wiki/File:Fotothek_df_ps_0001824_B%C3%A4ume.jpg,Richard Peter,CC BY-SA 3.0 de,,unknown,800,813
467,tree_0467.jpg,512,512,JPEG,52240,71b87dc829efe550403c3d53304bd2b734808a33,671,File:Fotothek df ps 0001825 Bäume.jpg,https://commons.wikimedia.org/wiki/File:Fotothek_df_ps_0001825_B%C3%A4ume.jpg,Richard Peter,CC BY-SA 3.0 de,,unknown,800,816
468,tree_0468.jpg,512,512,JPEG,74284,320beacb239ac15655b0fe3e4069d4f99527b0ad,672,File:Fotothek df ps 0001826 Bäume.jpg,https://commons.wikimedia.org/wiki/File:Fotothek_df_ps_0001826_B%C3%A4ume.jpg,Richard Peter,CC BY-SA 3.0 de,,unknown,800,816
469,tree_0469.jpg,512,512,JPEG,84992,3e94bd934394446da79b689717546269dc99e782,676,File:Fotothek df ps 0001831 Bäume.jpg,https://commons.wikimedia.org/wiki/File:Fotothek_df_ps_0001831_B%C3%A4ume.jpg,Richard Peter,CC BY-SA 3.0 de,,unknown,800,817
470,tree_0470.jpg,512,512,JPEG,121181,4ae7aa1f1cc2fa7c18b612b1135fc6f407f330d6,683,File:Fotothek df ps 0001842 Bäume.jpg,https://commons.wikimedia.org/wiki/File:Fotothek_df_ps_0001842_B%C3%A4ume.jpg,Richard Peter,CC BY-SA 3.0 de,,unknown,800,814
471,tree_0471.jpg,512,512,JPEG,89493,9d3057181745f9ab856126cfe54b3a07babd7b6f,684,File:Fotothek df ps 0001843 Bäume.jpg,https://commons.wikimedia.org/wiki/File:Fotothek_df_ps_0001843_B%C3%A4ume.jpg,Richard Peter,CC BY-SA 3.0 de,,unknown,796,820
472,tree_0472.jpg,512,512,JPEG,67494,f8478dce2f48471801597b10774bdfab66f4182a,686,File:Fotothek df ps 0001856 Landschaften ^ Hügellandschaften - Gebirgslandschaften ^.jpg,https://commons.wikimedia.org/wiki/File:Fotothek_df_ps_0001856_Landschaften_%5E_H%C3%BCgellandschaften_-_Gebirgslandschaften_%5E.jpg,Richard Peter,CC BY-SA 3.0 de,,unknown,793,820
473,tree_0473.jpg,512,512,JPEG,85259,936f1f5a099f689e03613914215bdec2c53bf0f1,687,File:Fotothek df ps 0002060 Bäume.jpg,https://commons.wikimedia.org/wiki/File:Fotothek_df_ps_0002060_B%C3%A4ume.jpg,Richard Peter,CC BY-SA 3.0 de,Picea,conifer,793,820
474,tree_0474.jpg,512,512,JPEG,71000,b18167a6f1edb21063895778b0ca6c13f3f434a9,691,File:Fraga. Proper al Mas d'allà dins - panoramio.jpg,https://commons.wikimedia.org/wiki/File:Fraga._Proper_al_Mas_d%27all%C3%A0_dins_-_panoramio.jpg,"Imatges, algunes lle…",CC BY 3.0,,unknown,3872,2592
475,tree_0475.jpg,512,512,JPEG,91952,9c56c3e470fad29aa89c391e773f903ae3f72438,692,"File:Frances A Crane Wildlife Management Area, Falmouth MA.jpg","https://commons.wikimedia.org/wiki/File:Frances_A_Crane_Wildlife_Management_Area,_Falmouth_MA.jpg",John Phelan,CC BY-SA 4.0,,unknown,5472,3648
476,tree_0476.jpg,512,512,JPEG,137888,7f6a98e2a6ae508410874796d63af8180e33d94d,694,File:Fromeréville-les-Vallons 756.jpg,https://commons.wikimedia.org/wiki/File:Fromer%C3%A9ville-les-Vallons_756.jpg,Michiel Hendryckx,CC BY-SA 4.0,Quercus,broadleaf,6404,4257
477,tree_0477.jpg,512,512,JPEG,83294,37e9073493d4076d015653e4ba2c9186410f186d,695,File:Frosted (31237169753).jpg,https://commons.wikimedia.org/wiki/File:Frosted_(31237169753).jpg,"Christian Gloor from Wakatobi Dive Resort, Indonesia",CC BY 2.0,,unknown,2048,1536
478,tree_0478.jpg,512,512,JPEG,139628,6e2d629f39c301a1369e874ec01421f5dc6a2fc3,696,"File:Fulham Palace, London SW6 40.jpg","https://commons.wikimedia.org/wiki/File:Fulham_Palace,_London_SW6_40.jpg",Edwardx,CC BY-SA 4.0,Catalpa,broadleaf,4608,3456
479,tree_0479.jpg,512,512,JPEG,133394,72e4c82af9df97d091476c794a125fcf13d00390,699,File:Gampada.jpg,https://commons.wikimedia.org/wiki/File:Gampada.jpg,Mamman AA,CC BY-SA 4.0,,unknown,2804,2268
480,tree_0480.jpg,512,512,JPEG,51439,60ef5336eaceb4710c2bf4d3c8ecba445f250dbe,700,File:Garden WELD Larz Anderson Jack Kirrane Ice Skating Rink.jpg,https://commons.wikimedia.org/wiki/File:Garden_WELD_Larz_Anderson_Jack_Kirrane_Ice_Skating_Rink.jpg,EgorovaSvetlana,CC BY-SA 4.0,,unknown,3000,4000
481,tree_0481.jpg,512,512,JPEG,147841,c3bc8e90c36abfb5fbc088663d179ea17071bbcb,701,File:Gazelles (3195944437).jpg,https://commons.wikimedia.org/wiki/File:Gazelles_(3195944437).jpg,mwanasimba from La Réunion,CC BY-SA 2.0,,unknown,1799,1199
482,tree_0482.jpg,512,512,JPEG,139804,0e63f503d2693f47a0cc0520b2e91ae8abd76fe4,702,File:Georgia Jvari IMG 9258 2050.jpg,https://commons.wikimedia.org/wiki/File:Georgia_Jvari_IMG_9258_2050.jpg,Alexxx1979,CC BY-SA 4.0,,unknown,3075,2050
483,tree_0483.jpg,512,512,JPEG,113356,70dc2d53e83b6cb45763e5d2f29041cfe9b13e8a,705,File:Gewaltiger Baum.JPG,https://commons.wikimedia.org/wiki/File:Gewaltiger_Baum.JPG,Daenko,CC BY-SA 3.0,,unknown,6016,4000
484,tree_0484.jpg,512,512,JPEG,72083,b64286a75b4504046a31321d5190f19dc092d071,706,File:Giels Farm.jpg,https://commons.wikimedia.org/wiki/File:Giels_Farm.jpg,Hp.Baumeler,CC BY-SA 4.0,,unknown,5472,3648
485,tree_0485.jpg,512,512,JPEG,142678,28f2e5bb11ca06dbe11b479530d923407141e2a5,707,File:Gwaelod-y-Garth - winter tree Nov 2023.jpg,https://commons.wikimedia.org/wiki/File:Gwaelod-y-Garth_-_winter_tree_Nov_2023.jpg,Dominic Nelson,CC BY-SA 4.0,,unknown,6000,4000
486,tree_0486.jpg,512,512,JPEG,68731,7a66110cdd5d14a006504c0cb389ecb63c01cf1a,708,File:HILL ROAD.jpg,https://commons.wikimedia.org/wiki/File:HILL_ROAD.jpg,Ayudhdhari,CC BY-SA 4.0,,unknown,2560,1920
487,tree_0487.jpg,512,512,JPEG,147623,332dc68b46e03fe5178926ab0026d8d40b43ebb4,709,File:HN078sMarcs~Rd+BigTree.jpg,https://commons.wikimedia.org/wiki/File:HN078sMarcs~Rd%2BBigTree.jpg,,Public domain,,unknown,3264,2448
488,tree_0488.jpg,512,512,JPEG,66431,a61371d7fe3340cefd94d9bb2a615259c7c08dca,710,File:Half-dead tree.jpg,https://commons.wikimedia.org/wiki/File:Half-dead_tree.jpg,Ted Moravec,CC0,,unknown,1397,2048
489,tree_0489.jpg,512,512,JPEG,106021,c6105ede4fb4a118e9ec16ba31027b869774dfab,711,File:Hammershus - tree.jpg,https://commons.wikimedia.org/wiki/File:Hammershus_-_tree.jpg,"Andreas Lippelt from Wolfenbüttel, Deutschland",CC BY 2.0,,unknown,1600,1067
490,tree_0490.jpg,512,512,JPEG,63501,74a24edcacc08fe8a83d02b5a241dcf652bdce58,713,File:Hasle LU 30.07.2009 13-22-13.2009 13-22-16.JPG,https://commons.wikimedia.org/wiki/File:Hasle_LU_30.07.2009_13-22-13.2009_13-22-16.JPG,Hansueli Krapf,CC BY-SA 3.0,,unknown,2400,1594
491,tree_0491.jpg,512,512,JPEG,96831,665454680c36aee089a19c0d8085b17e753c7ff1,715,File:High road.jpg,https://commons.wikimedia.org/wiki/File:High_road.jpg,Susan Stellman,CC BY 3.0,,unknown,1560,1188
492,tree_0492.jpg,512,512,JPEG,151753,4f868560d799f2a2749b8afefe0bee84132ee321,716,File:High tree cemetery - outside view.jpg,https://commons.wikimedia.org/wiki/File:High_tree_cemetery_-_outside_view.jpg,Chavez02,CC BY-SA 3.0,,unknown,2592,1728
493,tree_0493.jpg,512,512,JPEG,121881,67e43a6c6658cba3356ecad45b513c8fc5650887,717,File:Hoces de río Duratón Enebro.jpg,https://commons.wikimedia.org/wiki/File:Hoces_de_r%C3%ADo_Durat%C3%B3n_Enebro.jpg,Ángel Antonio Caminero Gómez,CC BY-SA 3.0 es,,unknown,5184,3456
494,tree_0494.jpg,512,512,JPEG,132984,b262d613124f9ef166cebd2a2ae35bc3ecfc2b31,718,File:Hochzeit Simona und Lorenz-1.jpg,https://commons.wikimedia.org/wiki/File:Hochzeit_Simona_und_Lorenz-1.jpg,Hansueli Krapf,CC BY-SA 4.0,,unknown,4128,6192
495,tree_0495.jpg,512,512,JPEG,91179,790ff2588de7b27b17a47e3a2c53ebd791819d37,719,File:Hohwacht (50376118918).jpg,https://commons.wikimedia.org/wiki/File:Hohwacht_(50376118918).jpg,"Thomas Woodtli from Zürich, Switzerland",CC BY-SA 2.0,,unknown,4032,3024
496,tree_0496.jpg,512,512,JPEG,124615,aaec9c238466a2f1156f12fcac709e727f6ff5cb,720,File:Hollyrood (29813556327).jpg,https://commons.wikimedia.org/wiki/File:Hollyrood_(29813556327).jpg,Jason Woodhead,CC BY 2.0,,unknown,4032,3024
497,tree_0497.jpg,512,512,JPEG,163368,b20273cceae8406da232d0571f584c2b149ad64a,722,File:Houston campsite oak.jpg,https://commons.wikimedia.org/wiki/File:Houston_campsite_oak.jpg,Larry D. Moore,CC BY 4.0,Quercus,broadleaf,1782,1425
498,tree_0498.jpg,512,512,JPEG,152898,e1370d6ae1f9ee5e01a119a3370d0ef644ea05e2,724,File:Huis ter heide - supereik.jpg,https://commons.wikimedia.org/wiki/File:Huis_ter_heide_-_supereik.jpg,Hikerbiker,CC BY-SA 4.0,,unknown,4608,3456
499,tree_0499.jpg,512,512,JPEG,94110,7af29a9138d17c7845d04328af9b8332b8afbbac,725,File:IMG-20171014-WA0010.jpg,https://commons.wikimedia.org/wiki/File:IMG-20171014-WA0010.jpg,Riyadawn,CC BY-SA 4.0,,unknown,1024,768
500,tree_0500.jpg,512,512,JPEG,99947,3d93dfeb0cd016624bfd6450271ec93d53108b56,727,File:Illertal Herbst Auto mit Baum.JPG,https://commons.wikimedia.org/wiki/File:Illertal_Herbst_Auto_mit_Baum.JPG,Wald-Burger8,CC BY-SA 4.0,,unknown,2672,4000
501,tree_0501.jpg,512,512,JPEG,129144,62bcea7fd12298e4de22f86f14cc1e5c1be005bf,728,File:Illertal Herbst Autro mit Baum.JPG,https://commons.wikimedia.org/wiki/File:Illertal_Herbst_Autro_mit_Baum.JPG,Wald-Burger8,CC BY-SA 4.0,,unknown,2672,4000
502,tree_0502.jpg,512,512,JPEG,104302,4b16f1cc913ed6e1ddeb7ebfb0117862da1c47d5,729,File:Inbound4812484940752980118 (The Three Of Life).jpg,https://commons.wikimedia.org/wiki/File:Inbound4812484940752980118_(The_Three_Of_Life).jpg,Ferrucci73,CC BY 4.0,,unknown,1510,2014
503,tree_0503.jpg,512,512,JPEG,173705,9267afa9ab5fb4912f728a06bf81692a8557563e,733,File:Ioninsky 32.jpg,https://commons.wikimedia.org/wiki/File:Ioninsky_32.jpg,Laila nav,CC BY-SA 4.0,,unknown,4000,3000
504,tree_0504.jpg,512,512,JPEG,110328,f087ac7df7758bb93bb1fa29cf9dbcd02a567e7f,734,File:Ipê Amarelo podem ser vistos da Av. Marginal Itupeva-Indaiatuba. - panoramio.jpg,https://commons.wikimedia.org/wiki/File:Ip%C3%AA_Amarelo_podem_ser_vistos_da_Av._Marginal_Itupeva-Indaiatuba._-_panoramio.jpg,joao batista Shimoto,CC BY-SA 3.0,,unknown,3648,2736
505,tree_0505.jpg,512,512,JPEG,109791,e33e6cb3abbde16b2318c97301d52f0f7db7a5a9,735,"File:Ipê amarelo florido, às margens da Lagoa do IFMG campus Bambuí. - panoramio.jpg","https://commons.wikimedia.org/wiki/File:Ip%C3%AA_amarelo_florido,_%C3%A0s_margens_da_Lagoa_do_IFMG_campus_Bambu%C3%AD._-_panoramio.jpg",Tiago Firmino Boaven…,CC BY 3.0,,unknown,4288,3216
506,tree_0506.jpg,512,512,JPEG,115484,ce022d819f2193cad241a6b413f02792e02f6162,736,File:Ita pobé devant palais royal de pobé.jpg,https://commons.wikimedia.org/wiki/File:Ita_pob%C3%A9_devant_palais_royal_de_pob%C3%A9.jpg,Rachad sanoussi,CC BY-SA 4.0,,unknown,2448,3264
507,tree_0507.jpg,512,512,JPEG,140443,c129ee194da350ee0b42881fe809952f2667513f,738,File:Izmail Fortress 05.jpg,https://commons.wikimedia.org/wiki/File:Izmail_Fortress_05.jpg,Yuriy Kvach,CC BY-SA 4.0,,unknown,4320,3240
508,tree_0508.jpg,512,512,JPEG,115899,30153c5557575731111e2d50b066726ae905cdeb,739,"File:Jakob Knudsens træ, Rødding.jpg","https://commons.wikimedia.org/wiki/File:Jakob_Knudsens_tr%C3%A6,_R%C3%B8dding.jpg",Hjart,CC BY-SA 4.0,,unknown,4928,3264
509,tree_0509.jpg,512,512,JPEG,114381,ad60c941cb8ae130719a73c49e7bcde49eb3ecfe,740,File:Jardin de Kerbonne01.jpg,https://commons.wikimedia.org/wiki/File:Jardin_de_Kerbonne01.jpg,S. DÉNIEL,CC BY-SA 4.0,,unknown,6811,4541
510,tree_0510.jpg,512,512,JPEG,101949,a8c63bf54f12e11bb963c2fce7b1ef2137216c4f,741,File:Jeff King 2016-07-29 (Unsplash).jpg,https://commons.wikimedia.org/wiki/File:Jeff_King_2016-07-29_(Unsplash).jpg,Jeff King jeffkingla,CC0,,unknown,3827,2546
511,tree_0511.jpg,512,512,JPEG,71612,60cb4a1aefde092e72603f28e151e61173927b94,743,File:Joseph Dixon Collection (db45389228b94d5a910cd58066bbdde4).jpg,https://commons.wikimedia.org/wiki/File:Joseph_Dixon_Collection_(db45389228b94d5a910cd58066bbdde4).jpg,Joseph Dixon,Public domain,,unknown,762,939
512,tree_0512.jpg,512,512,JPEG,105634,feb8995f2cf5ab0c9b2cafbf4001b0b62ccc85fd,746,File:Juniper tree along the trail (c577f4b3-ec35-454e-b09d-ffbcee1c39ef).jpg,https://commons.wikimedia.org/wiki/File:Juniper_tree_along_the_trail_(c577f4b3-ec35-454e-b09d-ffbcee1c39ef).jpg,Victoria Stauffenberg,Public domain,,unknown,4635,3151
513,tree_0513.jpg,512,512,JPEG,111445,bbb6d3e650d7a0809d3be2cdbbfb6ac89142e105,748,File:Kameldornbaum Namibia Kanaan.jpg,https://commons.wikimedia.org/wiki/File:Kameldornbaum_Namibia_Kanaan.jpg,Hp.Baumeler,CC BY-SA 4.0,Vachellia,broadleaf,2000,1333
514,tree_0514.jpg,512,512,JPEG,149736,3b368602f14e12cf4568913b074dd13b74daef90,750,"File:Kameldornbaum, Flussbett Gurieb, Simplon Namibia (2017).jpg","https://commons.wikimedia.org/wiki/File:Kameldornbaum,_Flussbett_Gurieb,_Simplon_Namibia_(2017).jpg",Olga Ernst  &amp;  Hp.Baumeler,CC BY-SA 4.0,Vachellia,broadleaf,4928,3264
515,tree_0515.jpg,512,512,JPEG,80553,8a80eec3a5230460b40b738901f7036a138c468a,752,File:Kampestein ved Nordlia.JPG,https://commons.wikimedia.org/wiki/File:Kampestein_ved_Nordlia.JPG,Øyvind Holmstad,CC BY-SA 3.0,,unknown,5184,3456
516,tree_0516.jpg,512,512,JPEG,105407,6f3ffe7ecc88ba4e08435e1762f43aad3fd90fbb,753,File:Kandalama Lake in Dambulla DSC496.jpg,https://commons.wikimedia.org/wiki/File:Kandalama_Lake_in_Dambulla_DSC496.jpg,Shakir Jamaldeen,CC BY-SA 4.0,,unknown,4288,2848
517,tree_0517.jpg,512,512,JPEG,127772,ca1c74cb4b88b03e5049b0465570e4afb4f7266d,754,File:Kapellenlinde Aschelsried 001.jpg,https://commons.wikimedia.org/wiki/File:Kapellenlinde_Aschelsried_001.jpg,Storchi (Diskussion),CC0,Tilia,broadleaf,1200,1600
